timestamp,cpu_utilization,memory_usage,request_latency,error_rate,request_rate,incident_label
2026-01-01 00:00:00,48.65629247873678,64.19377548724206,145.96887743621033,0.5312584957473556,946.251699149471,0
2026-01-01 00:01:00,49.0972355028639,64.49416049668902,147.0195687042449,0.6315098693756885,960.0605857486331,0
2026-01-01 00:02:00,48.835949986964074,64.3469926070923,145.88618929905095,0.5648127883861479,944.5745296723644,0
2026-01-01 00:03:00,48.922064026577594,64.40847260810315,145.666648290003,0.5620479362958308,941.1244207385824,0
2026-01-01 00:04:00,51.342699502492025,65.86057933019266,152.37334894119826,1.0155019252426993,1029.9002343899506,0
2026-01-01 00:05:00,51.651859255713916,65.96791892744525,152.89343528516196,0.9925134256373391,1036.0876789253255,0
2026-01-01 00:06:00,51.59913511767629,65.85944107617597,152.27498077028912,0.8994520834321891,1027.0173771042716,0
2026-01-01 00:07:00,52.453471773427445,66.3074285965718,154.30690594132244,0.997573716175875,1053.2304125117014,0
2026-01-01 00:08:00,53.63843106630882,66.93672763570437,157.35948746755003,1.15192339704533,1093.018408875231,0
2026-01-01 00:09:00,54.813614900521884,67.53700027186541,160.44833822208201,1.2913011960153797,1133.2765421281447,0
2026-01-01 00:10:00,53.99967069086191,66.92600374333817,157.63808623818517,1.0243945716760074,1094.8858597433025,0
2026-01-01 00:11:00,51.23849766132516,65.19258443585461,148.87945698956656,0.4026670099616505,977.2076365820452,0
2026-01-01 00:12:00,52.39214492547871,65.90370636633277,151.60906514894376,0.6300681931076312,1012.7471857137646,0
2026-01-01 00:13:00,52.65060183834133,66.03730987479456,151.79340492781452,0.6510613100505318,1014.4069817583587,0
2026-01-01 00:14:00,54.88261585146179,67.3501159863489,157.955143934811,1.0654821875772544,1095.8371652134783,0
2026-01-01 00:15:00,54.30167342539529,66.91254117957513,155.91961478297895,0.8782403793214375,1068.0553532509248,0
2026-01-01 00:16:00,58.34034810628763,69.28158768353994,167.7165180715608,1.643247597012719,1224.8026075180899,0
2026-01-01 00:17:00,58.021044525748586,68.9256845633973,166.84606456600648,1.4668735786704743,1212.758598568615,0
2026-01-01 00:18:00,56.972287216573925,68.17525447124535,163.7666504121484,1.1807693551123486,1171.3772198200827,0
2026-01-01 00:19:00,55.26637632545342,67.08745327669556,158.64544451825765,0.8062469893971713,1102.8943743489724,0
2026-01-01 00:20:00,54.50413483491883,66.631605853614,156.24712924473133,0.6671127611324439,1070.8444843538837,0
2026-01-01 00:21:00,53.38386882083395,65.98571000595359,152.77677337609094,0.47367764131769224,1024.632110689693,0
2026-01-01 00:22:00,54.371386206110984,66.63548141454113,155.6107752993497,0.7230463684759295,1062.611188972878,0
2026-01-01 00:23:00,54.69038388207514,66.84611264509051,156.62271537082194,0.8135093472934198,1076.4297359718948,0
2026-01-01 00:24:00,54.94319302552884,67.00703050831551,157.54686499090727,0.8861208137794396,1089.2099936050038,0
2026-01-01 00:25:00,56.999748789013644,68.24450409470197,163.98209456324594,1.3181508038566194,1175.600573072074,0
2026-01-01 00:26:00,56.616087124720906,67.95945524286707,163.35394285663693,1.2257498678126897,1167.937432657883,0
2026-01-01 00:27:00,55.61706698983719,67.33190738413977,160.8922513521032,1.0323489043443974,1135.9457367219386,0
2026-01-01 00:28:00,54.84574154779458,66.88097957400882,159.0736688902255,0.9137719008306127,1112.6399996254765,0
2026-01-01 00:29:00,53.19368994141713,65.92690205503723,154.601169648899,0.636745205218518,1054.05108768883,0
2026-01-01 00:30:00,52.95148716988336,65.86544203589294,154.27010822924234,0.6727185709616282,1050.77372872676,0
2026-01-01 00:31:00,53.319164583209236,66.16498159451058,155.8180474372472,0.8257447117818647,1072.6310026734843,0
2026-01-01 00:32:00,51.37210438248143,65.05338247594638,150.51863215759295,0.49979115215530856,1003.2594574404272,0
2026-01-01 00:33:00,51.91791470732508,65.48899741539557,152.57180883560613,0.7063986360600508,1031.9788422726328,0
2026-01-01 00:34:00,53.829792963191935,66.71049151886906,158.832293139062,1.1614303853707917,1116.8384914913754,0
